gsn,atc,atc_manually_checked,ndc,ndc_match
000015,C01AA05,False,24987026010,gsn
000016,C01AA05,False,24208036067,atc
000017,C01AA05,False,24208036067,gsn
000018,C01AA05,False,10135053401,gsn
000019,C01AA05,False,10135053501,gsn
000033,D11AX26,False,10135017510,gsn
000076,R03DA04,False,10350011216,gsn
000090,R03DA04,False,11845035801,gsn
000091,R03DA04,False,11845035901,gsn
000093,R03DA04,False,11845036001,gsn
000114,R03DA05,False,?,none
000122,R03DA05,False,?,none
000141,C01CA07,False,74472901,gsn
000212,H02AB08,True,52959137503,gsn
000213,R01AD04,False,52959013100,gsn
000214,C01BA01,True,10876040801,atc
000215,C01BA01,False,11845013701,gsn
000222,C01BA01,False,10754083601,gsn
000223,C01BA01,False,10876040801,gsn
000225,C01BA02,False,?,none
000230,C01BA02,False,?,none
000231,C01BA02,False,?,none
000238,C01BA02,False,?,none
000239,C01BA03,False,17236051401,gsn
000240,C01BA03,False,17236051501,gsn
000241,C01BA03,False,17236068101,gsn
000242,C01BA03,False,17236068201,gsn
000253,S02DA01,False,12280046501,atc
000259,S02DA01,False,12280046501,atc
000263,C01BC04,False,29336030710,gsn
000265,C01BC04,False,29336030510,gsn
000266,C01BD01,False,13107005605,gsn
000267,C01BB02,False,42291062401,gsn
000268,C01BB02,False,42291062501,gsn
000269,C01BB02,False,42291062601,gsn
000283,C02DB02,False,17478083401,gsn
000284,C02DB02,False,10754095401,gsn
000286,C02DB02,False,10754095501,gsn
000287,C02DB02,False,10754095601,gsn
000291,C02CA01,False,10135066601,gsn
000293,C02CA01,False,10135066801,gsn
000298,C02DA01,False,13517010030,gsn
000299,C02DC01,False,11845028301,gsn
000300,C02DC01,False,11845030201,gsn
000326,C02AA02,False,10754060360,gsn
000343,C02AC01,False,16590047704,gsn
000344,C02AC01,False,35356080604,gsn
000345,C02AC01,False,16590047630,gsn
000346,C02AC01,False,11845019101,gsn
000347,C02AC01,False,10544019990,gsn
000348,C02AC01,False,11845019301,gsn
000361,C02AB01,False,11845014201,gsn
000364,C02AC02,False,23490795203,gsn
000378,C09AA01,False,11845112301,gsn
000379,C09AA01,False,11845112001,gsn
000380,C09AA01,False,11845112101,gsn
000381,C09AA01,False,11845112201,gsn
000383,C09AA02,True,15338020030,atc
000384,C09AA02,False,10544063230,gsn
000385,C09AA02,False,15338020030,gsn
000386,C09AA02,False,15338023330,gsn
000387,C09AA02,False,15338021130,gsn
000388,C09AA03,False,12280012630,gsn
000390,C09AA03,False,16590030630,gsn
000391,C09AA03,False,16729019701,gsn
000392,C09AA03,False,16590035660,gsn
000393,C09AA03,False,10544058530,gsn
000435,V08AB02,True,24141204,gsn
000454,C01DA02,False,24090041003,gsn
000455,C01DA02,False,10135019401,gsn
000456,C01DA02,False,10135019501,gsn
000463,C01DA02,True,24090041003,atc
000464,C01DA02,False,17236004230,gsn
000465,C01DA02,True,11845030408,gsn
000466,C01DA02,False,17236097903,gsn
000467,C01DA02,False,29336030102,gsn
000468,C01DA02,True,11845030301,gsn
000474,C01DA02,False,43598043501,gsn
000475,C01DA02,False,17022221409,gsn
000505,C01DA08,False,11289156502,gsn
000507,C01DA08,False,10876032301,gsn
000508,C01DA08,False,10876032401,gsn
000510,C01DA08,False,11845027201,gsn
000511,C01DA08,False,10876032201,gsn
000514,C01DA08,False,10876032501,gsn
000516,C01DA08,False,10876032701,gsn
000517,C01DA08,False,10876032401,atc
000524,A03AD01,False,10135019701,gsn
000526,A03AD01,False,10135019701,atc
000557,C01EA01,False,54569270700,gsn
000561,C08DA01,False,39769010052,gsn
000563,C08DA01,False,51138057910,atc
000564,C08DA01,False,10544057030,gsn
000565,C08DA01,False,23155005901,gsn
000566,C08DA01,False,11845039201,gsn
000567,C08DA01,False,10631049001,gsn
000568,C08CA05,False,11845041000,gsn
000569,C08CA05,False,11845041100,gsn
000571,C05AE03,False,51079092401,gsn
000572,C05AE03,False,51079092501,gsn
000574,C05AE03,False,12280030015,gsn
000575,C05AE03,False,21695040830,gsn
000576,C05AE03,False,35356002700,gsn
000577,C08CA04,False,15330004101,gsn
000578,C08CA04,False,15330004201,gsn
000579,C08CA06,False,23155010800,gsn
000586,A12CA01,False,15686011103,gsn
000587,A12CA01,False,49502004110,gsn
000588,A12CA01,False,49502004010,gsn
000591,R05CB01,False,49502008104,gsn
000592,S01XA08,False,49502008200,gsn
000625,N07XX59,True,10760002804,gsn
000652,R05DA09,False,10939032933,gsn
000759,R05CA03,False,10350006604,gsn
000762,R05CA03,False,11808030001,gsn
001166,B05CB01,True,?,none
001167,B05CB01,True,?,none
001179,B05XA02,True,74553401,gsn
001181,B05CB04,False,24200005180,gsn
001182,B05XA02,True,40986001749,atc
001183,B05XA02,True,40986001749,atc
001185,B05CB04,False,36000002612,gsn
001187,A12AA07,False,54868010200,gsn
001191,B05BB03,True,?,none
001192,N07BB01,False,17022390302,gsn
001194,V03AE01,True,10135014614,gsn
001195,V03AE01,True,54868443900,gsn
001198,A12B,True,74711509,gsn
001202,B05XA01,True,53100086035,gsn
001205,B05XA08,False,55390094020,gsn
001209,A12CA01,False,63323062600,gsn
001210,A12CA01,False,17271070102,gsn
001211,A12CA01,False,63323053021,gsn
001220,B05XA03,False,10039008803,atc
001221,B05XA03,False,10039008803,gsn
001226,A12CA01,False,12120308701,gsn
001233,A06AG01,False,55390096005,gsn
001240,B05XA01,True,17236054503,gsn
001241,B05XA17,False,51754200104,gsn
001248,A12BA01,False,10370022001,gsn
001255,A12BA01,False,10544056530,atc
001262,A12BA01,False,11845027401,gsn
001263,A12BA01,False,42806009901,gsn
001264,A12BA01,False,10235100106,gsn
001266,A12BA01,False,10235100206,gsn
001275,A12BA01,False,10544056530,gsn
001276,A12BA01,False,50090211300,gsn
001278,A12BA01,False,11845035101,gsn
001283,B05XA06,True,74420101,gsn
001285,B05XA06,True,74420101,atc
001307,A02AC01,False,10135025901,gsn
001330,A02AA01,True,10877052378,gsn
001340,A02AC01,False,10135021101,gsn
001344,A02AC01,False,10006073025,gsn
001347,A12AA04,False,12333051005,gsn
001348,A12AA07,False,54569206800,gsn
001349,G04BA03,False,?,none
001350,G04BA03,False,?,none
001354,A12AA03,False,10974006410,gsn
001356,A12AA03,False,10974006410,atc
001367,A12AA05,False,10135025801,gsn
001380,A12AA13,False,0,gsn
001402,A12CC01,False,36676000600,gsn
001404,A02AA01,True,11694013812,gsn
001405,A06AD02,False,68585001301,gsn
001406,A02AA02,False,10939089444,gsn
001408,A02AA02,False,10006070028,gsn
001409,A02AA02,False,10006070049,gsn
001417,A12CC02,False,10974008330,gsn
001419,A12CC,True,11694083501,gsn
001447,B05BB01,True,?,none
001454,B05BA,True,?,none
001465,A01AB,True,65628005001,atc
001521,A11GA01,False,13811005130,gsn
001589,A11B,True,10135031960,gsn
001609,B05AA05,True,52544093102,gsn
001617,B03AA02,False,51991018142,gsn
001625,B03AD05,False,10135012910,gsn
001627,A12CB03,True,10267146501,gsn
001640,B03AA07,False,39328015705,gsn
001641,B03AD03,False,12539035050,gsn
001645,B03AA07,False,10006070015,gsn
001646,B03AA07,False,10135016101,gsn
001647,B03AD03,True,0,gsn
001651,B05XA12,False,?,none
001656,A12CB02,False,10135021001,gsn
001659,A12CB01,False,12535016610,gsn
001660,B05XA18,False,?,none
001668,A12CB,True,17204044040,gsn
001671,A12CB,True,10877024378,gsn
001674,D08AG03,False,10135010704,gsn
001676,R05CA02,False,10876073716,gsn
001687,B05XA12,True,?,none
001710,V09CX04,True,11845077401,gsn
001711,B05XA01,True,15456010903,gsn
001712,D11AC03,True,39769004313,gsn
001714,D11AC03,True,10135020101,gsn
001716,D11AC03,True,10939022722,gsn
001717,D11AC03,True,10135020001,gsn
001723,A10AE05,False,32849070701,gsn
001740,A10AE05,False,32849070601,gsn
001773,A10BB01,False,23155005601,gsn
001774,A10BB01,False,21695046730,gsn
001775,A10BB01,False,21695046830,gsn
001776,A10BB07,False,11845110101,gsn
001777,A10BB07,False,11845110001,gsn
001781,B05CX01,False,11822575810,gsn
001786,B05CX01,True,11822575810,atc
001848,B05BA01,True,?,none
001854,A16AA01,True,17204057240,atc
001868,B05XB01,True,16963055114,gsn
001870,B05XB01,True,11822363280,atc
001875,B05XB03,False,17204091540,gsn
001876,B05XB03,False,11822880940,gsn
001880,B05XB03,False,10135018501,gsn
001882,A16AA01,False,17204057240,gsn
001911,N07XX07,True,11008000200,gsn
001913,T127,True,11008000300,gsn
001921,A12,True,11694084301,gsn
001933,A12,True,10939002622,gsn
001943,V06DF,True,41679036503,gsn
001949,A12BA01,True,10544056530,atc
001951,A12BA01,True,10544056530,atc
001972,B05CX01,False,54868029600,gsn
001978,B05CX01,True,55390087003,gsn
001980,B05CX01,True,11822575810,atc
001989,B05CX01,False,53258942408,gsn
002001,A12CA01,True,74152702,gsn
002003,A12BA01,True,10544056530,atc
002005,A12BA01,True,10544056530,atc
002006,A12CA01,True,74152602,gsn
002016,A12CA01,True,63323062600,atc
002024,A12BA01,True,10544056530,atc
002026,A12CA01,True,63323062600,atc
002037,A11CA01,False,10135021401,gsn
002064,A11EA,True,11845006011,gsn
002068,A11EA,True,10135012001,gsn
002070,A11EA,True,10877054872,gsn
002118,S01XA15,False,11694084506,atc
002132,S01XA15,False,11694084506,atc
002134,S01XA15,True,11694084506,gsn
002142,S01XA15,False,10310633102,gsn
002143,S01XA15,False,10877050478,gsn
002144,S01XA15,True,10310000044,gsn
002151,A11GA01,False,10135014201,gsn
002154,A11GA01,False,10006070047,gsn
002163,S01XA15,False,10877059878,gsn
002169,A11CC01,False,17236064401,gsn
002171,A11CC01,False,13811065560,gsn
002173,A11CC05,False,11511000040,gsn
002174,A11CA01,False,11845011831,gsn
002184,A11CC04,False,23155011801,gsn
002185,A11CC04,False,23155011901,gsn
002186,A11CC04,False,17478083101,gsn
002188,D03AA,True,10712042010,gsn
002211,A11HA03,False,10135021801,gsn
002212,A11HA03,True,24208053210,atc
002214,A11HA03,False,10135022001,gsn
002219,A11HA03,False,54838000530,gsn
002234,B03AD,True,10432003301,gsn
002248,A11AA,True,10939030433,gsn
002278,A11AA,True,4195401,atc
002279,A11AA,True,11822335640,gsn
002284,A11B,True,10939086411,gsn
002285,B03AE03,True,10135017001,gsn
002287,A11HA05,False,11845016799,gsn
002301,B02BA01,True,54569232600,gsn
002302,B02BA01,False,54868443400,gsn
002303,B02BA01,False,76329124001,gsn
002305,B02BA01,False,12280027110,gsn
002329,B03BA01,False,10039004902,gsn
002336,B03BA01,False,10006073035,gsn
002337,B03BA01,False,10006070022,gsn
002339,B03BA01,False,10135033163,gsn
002340,B03BA01,False,11289310002,gsn
002341,B03BA01,False,10006070023,gsn
002345,B03BA01,False,11845009661,gsn
002347,V03AB33,False,10039005102,gsn
002362,B03BB01,False,55390041010,gsn
002364,B03BB01,False,10006070046,gsn
002365,B03BB01,False,10006073022,gsn
002366,B03BB01,False,10135018201,gsn
002378,C04AC01,False,10135018701,gsn
002379,C04AC01,False,10006070020,gsn
002381,C04AC01,False,10006070032,gsn
002386,C04AC01,False,10135018601,gsn
002390,C04AC01,False,10135019201,gsn
002391,C04AC01,False,10135019101,gsn
002394,C04AC01,False,10877051878,gsn
002400,A11HA01,True,10939020511,gsn
002403,A11HA01,False,10135019301,gsn
002419,A11HA02,True,10006070012,atc
002423,A11HA02,False,10135011901,gsn
002427,A11HA02,True,10006070012,gsn
002440,A11HA04,False,10432006501,gsn
002446,A11DA01,True,10039004703,gsn
002451,A11DA01,False,10006070011,gsn
002455,A11DA01,False,10006073019,gsn
002470,A11EA,True,10135015701,gsn
002475,A11AA,True,47679017504,gsn
002485,A11AA,True,11383004010,gsn
002489,A11AA01,True,11005011930,gsn
002508,A11AA01,True,10135034701,gsn
002510,A11AA,True,10267073710,gsn
002511,A11AA,True,10712061151,gsn
002516,A11AA,True,10712047810,gsn
002518,A11AA,True,10712041003,gsn
002522,A11AA,True,11845044704,gsn
002524,A11AA,True,10770012801,gsn
002527,A11AA,True,4195401,gsn
002528,A11AA,True,4195401,atc
002529,A11B,True,58223010652,gsn
002532,A11AA,True,10003011602,gsn
002533,A11B,True,11694084601,gsn
002535,M04AA01,False,11289101302,gsn
002536,M04AA01,False,11289101402,gsn
002537,N04BA01,False,35356062860,gsn
002538,N04BA01,False,21695050530,gsn
002539,N04BA01,False,35356062960,gsn
002542,M01CC01,False,25010070515,gsn
002543,M01CC01,False,37440101,gsn
002544,V03AC01,True,47781062407,atc
002545,V03AB03,True,?,none
002549,N07AA,True,?,none
002552,V03AB06,True,51309091650,gsn
002554,A16AX12,False,25010071015,gsn
002555,V03AB17,True,35573030190,atc
002557,V03AB04,True,?,none
002565,A07BA,True,?,none
002566,A07BA01,False,10961000074,gsn
002582,C01AA05,True,24208036067,atc
002599,A01AC01,False,17236009359,gsn
002601,D08AC02,True,0,gsn
002607,A01AA01,False,10380001800,gsn
002651,A02BX,True,10916026401,gsn
002661,B05CB04,False,10135068510,gsn
002667,A02AC01,True,11822351940,gsn
002684,A02AC01,False,17856311730,gsn
002688,A02AC01,False,21200076591,gsn
002689,A02AC01,False,10135025416,gsn
002701,A02AB01,False,10939003101,gsn
002706,A02AB01,False,10939004944,gsn
002708,A02AA05,True,10916015450,gsn
002716,A02AB01,True,10350001912,gsn
002743,A02AB01,False,10876067516,gsn
002745,A02AB01,False,16837086012,gsn
002766,A02BX02,False,16590052330,gsn
002767,A02BB01,False,16590043260,gsn
002799,A09AA04,False,10006070174,gsn
002811,A09,True,11694091601,gsn
002814,A03AX13,True,10135059130,gsn
002815,A03AX13,True,10038048507,gsn
002819,A03AX13,True,10158040572,gsn
002821,A03AX13,True,10135020301,gsn
002839,A07DA01,True,17236075222,gsn
002841,A07DA01,True,10754066960,gsn
002842,A07DA03,False,10135015913,gsn
002843,A07DA03,False,10939022833,gsn
002846,A07FA01,True,54569278800,gsn
002847,A07FA01,True,58671001101,gsn
002850,A07FA01,True,11694030103,gsn
002858,A02BX12,True,10877030234,gsn
002860,A02BX12,True,10267086903,gsn
002869,A02BD08,True,?,none
002922,A06AB06,False,17856046203,gsn
002944,A06AB02,False,10939012533,gsn
002947,A06AB02,False,10135015401,gsn
002982,A06AG04,True,10877032063,gsn
002996,A06AA01,False,10939061644,gsn
002997,A06AA01,False,10135011004,gsn
003005,A07BC04,True,10135013801,gsn
003009,A06AA,False,10135011101,gsn
003013,A06AA,False,11822511040,gsn
003017,A06AA,False,10135011708,gsn
003020,A06AA,False,10758002001,gsn
003022,A06AD04,False,10939001811,gsn
003025,A06AD19,False,10939001701,gsn
003026,A02AA04,False,10939002101,gsn
003029,A06AG01,False,10939019733,gsn
003030,A06AD17,True,10939000744,gsn
003046,A01AA01,True,10267040714,gsn
003048,A01AA01,False,37000002204,gsn
003050,A06AC06,True,10939037133,gsn
003053,A06AC06,False,10939033433,gsn
003062,A06AD15,True,58768013415,atc
003065,A06AC08,False,10939036933,gsn
003066,A06AC08,False,38485000026,gsn
003067,A06AD11,False,11845041832,gsn
003069,A06AC01,True,11845090816,gsn
003095,A05AA,False,10135054301,gsn
003097,V04CC03,False,?,none
003100,C10AC01,False,38245030080,gsn
003101,C10AC02,False,54569227000,gsn
003110,V04CX01,False,?,none
003131,A09AA01,True,23611501,atc
003138,A09AA01,True,23611501,atc
003143,A06AD11,False,11845042013,gsn
003148,G03BA03,True,11289843008,gsn
003152,G03BA03,True,10039003902,gsn
003167,G03BA01,False,17236057601,gsn
003180,A14AA08,False,49884030101,gsn
003192,V08AD01,True,?,none
003199,G03CA03,False,10039003802,gsn
003202,G03CA03,False,52544047108,gsn
003203,G03CA03,False,52544047308,gsn
003204,G03CA03,False,21695061300,gsn
003210,G03CA57,True,54569139500,gsn
003211,G03CA57,False,11845032001,gsn
003212,G03EA02,True,10706211701,gsn
003234,G03EA02,True,54348071730,gsn
003236,G03EA02,True,54569418200,gsn
003237,G03EA02,True,10706211701,atc
003241,G03CA07,True,23490690601,gsn
003257,G03BA02,False,11528002001,gsn
003258,G03BA02,False,11528001001,gsn
003262,G03DA04,False,10039000302,gsn
003267,G03DA04,True,10039010401,gsn
003271,G03AC06,False,11845034102,gsn
003272,G03AC06,False,23490585503,gsn
003273,G03AC06,False,23490585701,gsn
003274,G03AC01,False,33358026950,gsn
003278,G02AB01,True,27437005056,atc
003279,G02AB01,False,27437005056,gsn
003283,H01BB02,False,10019029102,gsn
003285,G02AD04,True,?,none
003293,G03CA01,False,16714034701,gsn
003294,G03CA01,False,16714037001,gsn
003295,G03CA01,False,16714034801,gsn
003296,G03AA01,True,?,none
003297,G03DC02,True,52544055321,gsn
003298,G03CA01,False,16714034601,gsn
003300,B03AA02,False,16714040501,gsn
003301,B03AA02,False,16714040601,gsn
003304,G03CA01,False,16714040701,gsn
003305,G03CA01,False,16714040801,gsn
003308,G03DC06,False,50090219100,gsn
003310,G03CA01,False,16714036501,gsn
003311,G03CA01,False,52544084828,gsn
003313,G03AC01,False,16714007301,gsn
003314,G03CA01,False,42254026028,gsn
003315,G03CA01,False,16714034001,gsn
003376,N01BA04,True,?,none
003377,N01BA04,True,?,none
003385,S02DA01,True,12280046501,atc
003386,S02DA01,False,12280046501,atc
003387,S02DA01,True,12280046501,atc
003388,S02DA01,False,12280046501,atc
003389,S02DA01,True,12280046501,atc
003390,S02DA01,True,12280046501,atc
003396,C01BB01,False,54569319800,gsn
003402,S02DA01,False,12280046501,atc
003404,C01BB01,False,10019001756,gsn
003405,C01BB01,False,10019001956,gsn
003407,C01BB01,False,17478071110,gsn
003408,N01BB52,True,186035001,gsn
003411,S02DA01,False,10876072316,gsn
003412,S02DA01,False,12280046501,gsn
003415,S02DA01,True,12280046501,atc
003418,N01BB03,True,?,none
003478,N01BA05,True,50371013501,gsn
003480,N01BA05,False,10038038305,gsn
003481,C05AD03,False,10310028313,gsn
003515,C05AD03,False,11917001927,gsn
003548,N05CA19,True,?,none
003565,N01AX03,False,42023011310,gsn
003566,N01AX03,False,38779175400,atc
003567,N01AX03,False,38779175400,atc
003580,N03AA02,False,10876039910,atc
003581,N03AA02,False,10876039910,atc
003586,N03AA02,False,10876079216,gsn
003588,N03AA02,False,10876039910,gsn
003589,N03AA02,False,10876039710,gsn
003590,N03AA02,False,10876039810,gsn
003603,N05CA02,True,?,none
003623,N05CA01,True,?,none
003649,N05CC01,False,17317010401,gsn
003656,N05CC,False,10876069416,gsn
003675,N06AX02,False,11694085401,gsn
003689,N05CD07,False,11845034401,gsn
003691,N05CD01,False,11845020101,gsn
003692,N05CD01,False,11845020201,gsn
003693,N05CD05,False,15330024901,gsn
003694,N05CD05,False,10544034730,gsn
003699,N02BE01,False,10758002002,gsn
003705,D04AA32,False,10135015101,gsn
003706,D04AA32,False,10956060124,gsn
003707,R06AA09,False,10939020244,gsn
003713,N05BC01,False,10876040601,gsn
003714,N05BC01,False,10754008860,gsn
003723,N05BB01,False,10039021402,gsn
003725,N05BB01,False,10702005216,gsn
003726,N05BB01,False,10135050305,gsn
003728,N05BB01,False,10135050401,gsn
003729,N05BB01,False,10135050501,gsn
003735,N05BA02,False,10754078957,gsn
003736,N05BA02,False,10754078740,gsn
003745,N05BA,False,11845036301,gsn
003746,N05BA,False,11845036401,gsn
003753,N05BA06,False,10019010246,gsn
003755,N05BA06,False,10019010201,gsn
003757,N05BA06,False,11845015001,gsn
003758,N05BA06,False,11845015101,gsn
003759,N05BA06,False,10544035830,gsn
003762,N05BA01,False,11704060001,gsn
003764,N05BA01,False,54318863,gsn
003765,N05BA01,True,54318544,gsn
003766,N05BA01,False,10544035430,gsn
003767,N05BA01,False,11845036901,gsn
003768,N05BA01,False,10544030930,gsn
003769,N05BA04,False,17236047301,gsn
003770,N05BA04,False,17236047401,gsn
003773,N05BA12,False,16590044720,gsn
003774,N05BA12,False,12280005600,gsn
003775,N05BA12,False,16590000628,gsn
003779,N05CD08,False,10019002802,gsn
003780,N05CD08,False,10019002701,gsn
003781,N05BE01,False,10544017630,gsn
003782,N05BE01,False,16590096590,gsn
003788,N05AA01,False,47202405602,gsn
003792,N05AA01,False,54569036601,gsn
003796,N05AA01,False,10754088501,gsn
003797,N05AA01,False,10754088801,gsn
003799,N05AA01,False,10754088601,gsn
003817,N05AB02,False,3056902,gsn
003818,N05AB02,False,42023012901,gsn
003820,N05AB02,False,51309094110,gsn
003821,N05AB02,False,38245068607,gsn
003822,N05AB02,False,38245063014,gsn
003823,N05AB02,False,11845033701,gsn
003824,N05AB02,False,11845034001,gsn
003825,N05AB02,False,11845033801,gsn
003830,N05AB03,False,11845017201,gsn
003831,N05AB03,False,11845016901,gsn
003833,N05AB03,False,11845017101,gsn
003837,N05AB04,False,17236072191,gsn
003844,N05AB04,False,23490617401,gsn
003846,N05AB04,False,10135036801,gsn
003848,N05AB04,False,10135036701,gsn
003851,N05AB06,False,10754057401,gsn
003853,N05AB06,False,10754057501,gsn
003854,N05AB06,False,10754057601,gsn
003859,N05AC02,False,10754057801,gsn
003860,N05AC02,False,11845029101,gsn
003864,N05AC02,False,11845028901,gsn
003870,R06AD02,False,?,none
003873,D04AA10,False,16590019412,gsn
003876,D04AA10,False,10350008516,gsn
003878,D04AA10,False,10135049501,gsn
003892,N05AG02,False,49884034801,gsn
003964,N05AD08,False,?,none
003966,N05AD01,False,10147092103,gsn
003968,N05AD01,False,10147091101,gsn
003970,N05AD01,False,10147092103,atc
003971,N05AD01,False,17236071444,gsn
003972,N05AD01,False,11845024201,gsn
003973,N05AD01,False,11845024301,gsn
003974,N05AD01,False,11845024601,gsn
003975,N05AD01,False,11845024401,gsn
003977,N05AD01,False,11845024501,gsn
003982,N05AH01,False,10135058701,gsn
003983,N05AH01,False,10135058501,gsn
003984,N05AH01,False,10135058801,gsn
003989,N05AE02,True,?,none
003990,N05AE02,True,?,none
003995,N05AF04,False,11845029701,gsn
003999,N05AF04,False,11845029901,gsn
004000,N05AN01,True,31722054401,gsn
004001,N05AN01,False,11845023601,gsn
004004,N05AN01,False,12280025315,gsn
004005,H03AA,False,23629004401,gsn
004006,N05AN01,False,51432073920,gsn
004010,R06AX02,False,11845039113,gsn
004011,R06AX02,False,10135063801,gsn
004023,D08AX08,True,51309051902,gsn
004024,D08AX08,False,11098050301,gsn
004026,N06BA04,False,10702010101,gsn
004027,N06BA04,False,10702010201,gsn
004028,N06BA04,False,10702010001,gsn
004029,N06BA04,False,10702007601,gsn
004041,N02AB02,True,10019015444,atc
004047,N02AB02,False,10019015444,gsn
004053,N02AB02,False,16590064015,gsn
004062,N02BA08,True,74405801,gsn
004067,N02AA01,True,47679075184,gsn
004068,N02AA01,False,10019017847,gsn
004070,N02AA01,False,10019018265,gsn
004071,N02AA01,True,51079059571,atc
004072,N02AA01,False,10019018365,gsn
004076,N02AA01,False,51079059571,atc
004080,N02AA01,False,10019017639,gsn
004082,N02AA01,True,51079059571,atc
004083,N02AA01,False,51079059371,gsn
004084,N02AA01,False,51079059471,gsn
004085,N02AA01,False,51079059571,gsn
004087,N02AA01,False,54198014450,gsn
004090,N02AA01,False,27808008201,gsn
004091,N02AA01,False,10544040228,gsn
004092,N02AA01,False,12280022400,gsn
004096,N02AA01,False,10544037228,gsn
004098,N02AA03,False,59011044110,gsn
004099,N02AA03,False,61703042594,gsn
004100,N02AA03,False,59011044210,gsn
004101,N02AA03,False,54868513700,gsn
004102,N02AA03,True,8038701,gsn
004103,N02AA03,True,8029501,gsn
004105,N02AA03,True,8029601,gsn
004106,N02AA03,True,47679088790,gsn
004108,N02AA03,True,44105301,gsn
004110,N02AA03,False,13107010701,gsn
004112,N02AA03,False,10544037404,gsn
004114,N02AA11,False,63481044410,gsn
004149,N02BE01,False,11311095601,gsn
004165,N02BE01,False,10544030130,gsn
004169,N02BE01,False,11845036801,gsn
004174,R05DA04,True,51079084130,atc
004186,R05DA04,False,54124041210,gsn
004204,N02BE01,False,10544031502,gsn
004207,N02BE01,False,10544038642,gsn
004221,N02AA05,False,55175199400,gsn
004222,N02BE01,False,10544038228,gsn
004224,N02AA05,False,31722019050,gsn
004225,N02AA05,False,10544038156,gsn
004228,N02AF02,True,42358010210,gsn
004229,N02AF02,True,42358010210,atc
004235,N07BC02,False,66689071216,atc
004237,N07BC02,False,66689071216,gsn
004239,N07BC02,False,51079069439,gsn
004240,N07BC02,False,10544037808,gsn
004242,N07BC02,False,10544037702,gsn
004257,A03BA04,True,61451501507,gsn
004261,A07DA02,False,42799021701,gsn
004273,N02BE01,False,10544030202,gsn
004276,N02AC04,False,10876038901,gsn
004308,A01AD05,False,12071041101,gsn
004311,N04AB02,True,17236047001,gsn
004329,N02BA01,True,10877042168,gsn
004335,N02BA01,True,11441001018,gsn
004371,A01AD05,False,17022728701,gsn
004374,A01AD05,False,17022730801,gsn
004376,A01AD05,False,10135015001,gsn
004380,A01AD05,False,10135024036,gsn
004381,A01AD05,False,10135012601,gsn
004422,N02BA,False,54198015908,gsn
004424,N02BA,True,17236095601,gsn
004425,N02BA,True,17236095701,gsn
004438,N02BA06,False,10135040301,gsn
004439,N02BA06,False,10135040401,gsn
004443,N02BA11,False,14539067301,gsn
004444,A07EC02,False,43386051081,gsn
004451,N02BE01,False,10544035330,gsn
004467,N02BE01,False,10939002322,gsn
004472,N02BE01,True,10916004601,gsn
004473,N02BE01,True,10327003510,gsn
004475,N02BE01,True,10544030202,atc
004478,N02BE01,False,11289070401,gsn
004481,N02BE01,True,10023022504,gsn
004484,N02BE01,True,11540037526,gsn
004486,N02BE01,True,10544030202,atc
004489,N02BE01,False,10135012301,gsn
004490,N02BE01,True,10003011501,gsn
004493,N02BE01,False,10939026033,gsn
004499,N02CA02,True,52446099211,gsn
004500,N02CA02,True,17236034701,gsn
004504,N04BC03,True,54569233000,gsn
004510,A06AH04,False,10019003968,gsn
004514,A06AH04,False,43598075011,gsn
004516,A06AH04,False,17478004101,gsn
004518,N07BB04,False,16729008101,gsn
004521,N03AB02,False,10135060301,gsn
004522,N03AB02,False,54868148600,gsn
004526,N03AB02,False,12071052177,gsn
004528,N03AB02,False,10135060301,atc
004529,N03AB02,False,50962022504,gsn
004531,N03AB02,False,51079012901,gsn
004535,N03AG,False,17236084316,gsn
004536,N03AG,False,11845018501,gsn
004537,N03AG01,False,27241011501,gsn
004538,N03AG01,True,16714051101,gsn
004539,N03AG01,False,16590058730,gsn
004540,N03AG01,False,16590064830,gsn
004543,N03AA03,False,10135052201,gsn
004544,N03AA03,False,10135054001,gsn
004553,N03AD03,True,?,none
004554,N03AD01,False,23155053201,gsn
004555,N03AD01,False,38245066007,gsn
004557,N03AF01,False,51672404709,gsn
004558,N03AF01,False,11845035701,gsn
004559,N03AF01,False,13668027101,gsn
004560,N03AE01,False,16590005828,gsn
004561,N03AE01,False,10544033430,gsn
004562,N03AE01,False,16590048112,gsn
004563,N03AA01,True,?,none
004565,N03AA01,True,?,none
004566,N03AA01,True,?,none
004575,N04BB01,False,10135069301,gsn
004576,N04BB01,False,38245010807,gsn
004581,N04AA01,False,10754099101,gsn
004582,N04AA01,False,10754099201,gsn
004588,N04AC01,False,17478001202,gsn
004589,N04AC01,False,10135060601,gsn
004590,N04AC01,False,10135060701,gsn
004592,M03BC,False,11584101602,gsn
004595,M03BC,False,10544035930,gsn
004622,R05DA09,True,11694066101,gsn
004630,R05DA09,False,10939058844,gsn
004641,R05DB01,False,10544012930,gsn
004654,M03BA03,False,10135066401,gsn
004660,M03BB03,False,11584041101,gsn
004663,M03BA02,False,10544030328,gsn
004664,N05CM01,True,49999007020,gsn
004667,M03CA01,False,23490792506,gsn
004669,M03CA01,True,23490792506,atc
004676,M03AB01,True,?,none
004679,M03BX01,False,10135053201,gsn
004680,M03BX01,False,10135053301,gsn
004681,M03BX08,False,10135050701,gsn
004688,R06AA10,False,16590057030,atc
